,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
9542,0.8951266218640221,-0.9274394158998965,-0.16889002127269956,0.1523653452499707,0.38717725690488336,-0.49749205120599227,0.3715521486054273,-0.8634961652943419,-0.3354629227965596,-1.5312545515207063,0.3390409636014185,1.0,0.0,0.0,0.0,0.0,74800.0
8466,-0.5842020723710065,0.8323472627668986,-0.5202146761965595,0.21794742380471424,0.20710394304373686,0.686410180564819,0.2843605312412312,-0.7180679420350121,-0.12695272815157888,0.6428427961975312,-0.20993821179255853,0.0,1.0,0.0,0.0,0.0,70400.0
6863,0.6931704861322752,-0.7691517252261655,0.7972527797679151,-0.3246768973879584,-0.5365754570581409,-0.48371573432720466,-0.4721549723598824,0.9328577093938283,0.2597575739546482,-0.17377942118265258,-0.8015149542495092,1.0,0.0,0.0,0.0,0.0,296600.0
17736,0.19837795358950025,0.38541731262929957,-1.0472016585823494,-0.5187279791389804,-0.43835364949751554,-0.1685824857249378,-0.4259947043435433,-1.3420142612751054,-0.4129064658428899,0.6989222044050906,0.35207043533353183,0.0,1.0,0.0,0.0,0.0,55800.0
3316,0.5518011911200538,-0.6341416361220996,-0.7837081673894544,0.32934711888400464,0.6607951493951969,1.317537697574277,0.7331409147334171,-0.4369576707939165,-0.4726109353281083,0.7535838545971287,0.44652336918128005,1.0,0.0,0.0,0.0,0.0,181900.0
9921,0.7840507472115563,-0.815706928365496,-0.34455234873462953,0.08902922828956769,0.24452177449540366,0.18013053526937386,0.22794242588792776,-0.2956699795152512,-0.25198552322013285,-0.16198114782132064,0.18991472373724091,1.0,0.0,0.0,0.0,0.0,189900.0
7457,0.5820946114798166,-0.7691517252261655,0.35809696111309025,0.48746281512557815,1.2945596696078034,1.56465038158753,1.1665345422201567,-1.123266771712014,-0.6374312465272627,0.40835032379493363,1.2114751226373226,1.0,0.0,0.0,0.0,0.0,137500.0
9920,0.7790018438182673,-0.8110514080515636,0.8850839434988801,-0.9360276433674514,-0.9996211212725176,-0.8909781020563637,-1.0389004852271573,0.3699364614995252,0.1131573535899561,1.1494667110256591,-0.14769905193954838,1.0,0.0,0.0,0.0,0.0,186200.0
10120,0.7739529404249711,-0.8576066111908974,-0.25672118500366453,-0.28963989651624605,-0.44536949289470307,-0.05664991108478839,-0.4311236230120254,0.9219649252600813,0.23726330924632244,1.081119651621197,-0.6005658678924612,1.0,0.0,0.0,0.0,0.0,231400.0
4221,0.5719968046932313,-0.7225965220868316,1.23640859842274,-0.47380874725216976,-0.2933595526223067,-0.31065075353743515,-0.3439320056478293,-0.7839979512655888,-0.4602270060606481,-0.01913323594110787,0.7189065971520823,1.0,0.0,0.0,0.0,0.0,169400.0
10567,-0.8568428556088642,1.5073977082872279,-1.0472016585823494,0.815822400218164,0.7262763544356138,0.5538131306064881,0.7587855080758278,-0.47511426550803776,0.07953195140341886,-0.33578366938072685,-0.37102263578155814,0.0,1.0,0.0,0.0,0.0,124400.0
15174,-1.4021244220845723,0.9068355877898301,-1.925513295891999,-0.45943459304839035,-0.3752110589228278,-0.5956483089673541,-0.34136754631358823,2.0825241891942574,-0.42876062062572506,-0.8614070721294627,0.31052733412894445,0.0,0.0,0.0,1.0,0.0,417300.0
16545,-1.3061952576119877,0.6926816533488971,-0.5202146761965595,1.3328427592353547,0.8081278607361349,1.032540142144358,0.9280398241357379,1.5203036467120663,0.46368896944757176,0.08085765150315775,-0.8812444322504046,0.0,0.0,0.0,0.0,1.0,270000.0
1615,-0.7861582081027535,1.4980866676593632,-1.3985263135062092,0.3819026201915731,0.1743633405235284,-0.012737901033652846,0.08946162183891036,0.1501697640642702,0.4637304537597437,-0.28800476666350505,-0.5963356685793912,0.0,1.0,0.0,0.0,0.0,163400.0
5146,0.5770457080865203,-0.6713857986335654,-0.9593704948513843,-0.48773370913708103,-0.4009358180458487,-0.728245358925685,-0.4234302450093022,0.2516446478365485,-0.3326898595068574,-1.10317483381436,0.3479595534965845,1.0,0.0,0.0,0.0,0.0,450000.0
6434,0.647730355592631,-0.7505296439704325,0.972915107229845,-0.8107029864032496,-0.7143101564535582,-0.4484139223253114,-0.7029563124415781,-1.1474729586758972,-0.7262866140836455,1.0074542065134018,1.0089685096239718,1.0,0.0,0.0,0.0,0.0,163100.0
3973,0.642681452199342,-0.7086299611450311,0.35809696111309025,-0.7163725994409472,-0.5810091319069952,-0.23488101070410325,-0.6029423984061766,-0.994336975883331,-0.6231787340982392,1.3201184889140867,0.9821802151278051,1.0,0.0,0.0,0.0,0.0,160200.0
10761,0.9506645591902514,-0.7691517252261655,-0.0810588575417346,0.11373480582731355,0.06210984616852798,0.3876363082561124,-0.02081012953345534,-0.3238255969837679,0.19198631663614066,0.8099969892516018,-0.29056372354560545,0.0,1.0,0.0,0.0,0.0,153100.0
1598,-0.26612115859351193,1.5446418707986938,-0.8715393311204194,0.027040688285768995,0.14162273800331993,-0.40105783305447895,-0.025939048201937463,-1.0887411050424753,0.03671318465422537,-0.9162003973000935,0.11829672002645882,0.0,1.0,0.0,0.0,0.0,86700.0
17355,-0.7407180775631094,0.9627018315570288,-0.9593704948513843,0.8113304770294829,0.2304900877010286,0.44704667479588406,0.41771241662176645,0.9255958533046639,0.5446739909142261,-0.017891411789628758,-1.099468635660987,0.0,1.0,0.0,0.0,0.0,188400.0
9068,0.7739529404249711,-0.8017403674236988,0.7094216160369501,-0.3673501676804285,-0.38690413125147366,-0.30634565451281404,-0.3285452496423829,0.4995032622483098,-0.223436669545319,-0.05089264416161439,-0.13530776192080204,1.0,0.0,0.0,0.0,0.0,185200.0
1803,-0.10960515340140917,0.5390494829890983,-1.3985263135062092,0.4286186213538562,0.5391871971772797,0.2998122881538413,0.5690155173419892,-0.7635500933303084,-0.18318979427969398,-0.46637896078841845,-0.007103525879687603,0.0,1.0,0.0,0.0,0.0,87500.0
8743,-1.220363899926003,0.4599056376522311,0.35809696111309025,-0.5573585185616375,0.0,-0.660224794336671,-0.2977717376314901,-0.3163089389265621,-0.7468574605338643,-1.127367788068642,2.6079390278084165,0.0,0.0,0.0,0.0,1.0,289300.0
10191,0.7739529404249711,-0.8762286924466304,-0.9593704948513843,1.5210543408410913,2.728130337099788,1.5620673221727572,2.5282624487021614,-0.17897067815253045,-0.5712533067010482,-0.7423800793061989,1.0527530041692508,1.0,0.0,0.0,0.0,0.0,290900.0
12233,1.1021316609890581,-0.6574192376917649,0.09460346992019533,0.005928649298967992,-0.28868232369084834,-0.14361291138213525,-0.22853133560698144,0.42892311710098785,0.42894418317117217,0.1181447793496794,-0.8851567352509535,0.0,1.0,0.0,0.0,0.0,111100.0
14556,-0.9376253099015601,1.1349560831725638,-0.6080458399275244,0.6922945125294347,0.4737059921368628,0.5167892789947464,0.5254197086598911,0.4535752075089422,0.21858075759039125,-0.07550009903070745,-0.5750693981877337,0.0,1.0,0.0,0.0,0.0,130800.0
6930,0.7133660997054527,-0.7924293267958308,0.7094216160369501,-0.685827521757916,-0.6418131080159538,0.1551609609265713,-0.6260225324143462,-0.36261919661799125,-0.4564860274277696,3.0819934883276603,0.3727465480158376,1.0,0.0,0.0,0.0,0.0,120300.0
7501,0.5669479012999351,-0.7598406845982973,0.8850839434988801,-0.2361860105709414,0.057432617237069626,0.4634060510894443,0.2125556698824814,-0.02290447272749432,-0.7537890168402599,0.3920326047981483,0.8029511451839191,1.0,0.0,0.0,0.0,0.0,177300.0
5282,0.8850288150774297,-0.7039744408310987,0.09460346992019533,1.123519138642817,1.2173853922387405,1.7489086198413144,1.1408899488777462,0.09525993995146141,0.014271700440444558,0.6549763427861366,-0.1342279255511034,0.0,1.0,0.0,0.0,0.0,130800.0
1732,-0.10455625000811297,0.5390494829890983,-1.2228639860442791,-0.14769512375392443,-0.3261001551425151,-0.10658905977039353,-0.2669982256205974,0.19648002175569912,0.16927984286758674,0.327875080488382,-0.6324450700826842,0.0,1.0,0.0,0.0,0.0,93100.0
8878,-0.8013049182826277,1.6563743583330943,-1.0472016585823494,1.8669324263695333,1.8020390086710345,1.3183987173792011,2.074353146541493,-0.7782012064926588,-0.08907547419934479,-0.6661659323622906,-0.34344884336326165,0.0,1.0,0.0,0.0,0.0,143400.0
772,-0.6649845266637024,1.3584210582413616,-0.34455234873462953,-0.7505112156749233,-0.8265636508085586,-0.948666428986287,-0.902984140512381,-0.36261919661799125,0.42165386141231775,-0.5972954972894088,-0.3181394981597859,0.0,1.0,0.0,0.0,0.0,96400.0
16445,-1.0234566675875523,0.6647485314652993,-0.6958770036584894,-0.13466854650674934,-0.36117937212845275,-0.28309811977985994,-0.3695765989902399,0.20992082556985509,0.47414204757107875,0.14090897799198704,-0.7637710493750486,0.0,1.0,0.0,0.0,0.0,374600.0
7762,0.5820946114798166,-0.8017403674236988,0.7972527797679151,-0.20339497129356962,-0.33311599853970264,-0.2167995948006945,-0.2721271442890795,0.36127319458613527,0.05006815127765157,0.04232991619688893,-0.5019761832996309,1.0,0.0,0.0,0.0,0.0,267100.0
2332,2.0008364649953196,-1.1509043909686978,0.972915107229845,-0.6040745197239206,-0.6698764816047039,-0.5913432099427329,-0.7132141497785424,-1.1561362255892869,0.15193257542655908,0.3923723936267304,-0.27726288011004463,0.0,1.0,0.0,0.0,0.0,60800.0
5414,0.7840507472115563,-0.699318920517163,0.7094216160369501,-0.8488843335070386,-0.924785458369184,-0.8367338543461375,-0.8875973845069346,0.3261105229964944,-0.2527483107360701,0.07697688890689008,-0.30498855129894703,1.0,0.0,0.0,0.0,0.0,161300.0
9753,0.80929526417803,-0.8576066111908974,2.0268890720014245,-0.5964382503031628,-0.7493893734394959,-0.6232009427249293,-0.7055207717758192,0.5212251300237948,0.15150569225037624,0.20116463171430032,-0.7088322111505418,1.0,0.0,0.0,0.0,0.0,195400.0
394,-1.3415375813650467,0.9906349534406298,1.5877332533465998,-0.5726310574031531,-0.6909240117962665,-0.7885167452703808,-0.6696183410964442,-0.4530738952725019,0.10427715074347604,-0.7038991083728746,-0.5309017985540406,0.0,0.0,0.0,1.0,0.0,202700.0
7640,0.5669479012999351,-0.7877738064818983,1.23640859842274,-0.5914971347956136,-0.46641702308626565,-0.7024147647779582,-0.4618971350229182,-0.4708463325433531,-0.5428939685472126,-0.9381503635023043,0.6563181653235022,1.0,0.0,0.0,0.0,0.0,205000.0
2595,0.24886698752244055,-0.10806784064763333,0.35809696111309025,-0.5272626331974745,-0.4430308784289739,-0.26071160485183004,-0.4336880823462665,-1.5740751536683324,-0.42011013225259425,0.4315891641080554,0.37820518655572444,0.0,1.0,0.0,0.0,0.0,49300.0
10444,0.7436595200652083,-0.8063958877376313,0.1824346336511603,-0.16386604723317627,-0.22553973311616057,-0.21766061460561872,-0.27469160362332057,-0.16795049303476256,0.14946153773756057,0.04710637198690955,-0.30074551353847145,1.0,0.0,0.0,0.0,0.0,194200.0
4948,0.5972413216596979,-0.8715731721326979,0.09460346992019533,-0.07268000650295064,0.08081876189436138,-0.07128724776850023,0.115106215181321,-0.22585424027205142,-0.36678031235765557,-0.45021698260856735,0.2635864362478352,0.0,0.0,0.0,0.0,1.0,267800.0
5553,0.8042463607847339,-0.7458741236564969,-0.4323835124655945,0.2696045404745465,0.1626702681948825,0.2696765949814934,0.20999121054824033,0.21539906788273414,0.06296246506054447,0.036449139739679635,-0.41021220313781115,1.0,0.0,0.0,0.0,0.0,211300.0
15093,-1.4677601661973867,0.9347687096734311,1.4999020896156348,-0.16521362418978058,-0.3845655167857445,-0.4174172093480392,-0.333674168310865,0.6100873163780499,0.29489638938998003,-0.359020714710646,-0.7550431772032122,0.0,0.0,0.0,0.0,1.0,387100.0
11195,1.6777066478245288,-0.8901952533884309,-1.3106951497752442,-0.647646174654127,-0.6347972646187663,-0.11778231723440846,-0.6388448290855515,-0.9085961136375766,-0.2812827012029384,2.039411739302473,0.15384762828149828,0.0,1.0,0.0,0.0,0.0,61400.0
10711,1.0364959168762364,-0.7738072455400978,0.7972527797679151,-0.12837985404259586,-0.3565021431969944,-0.2538234464124362,-0.3464964649820703,0.5210340285477639,0.42331309186181976,0.15571946830838776,-0.7658890032675435,0.0,1.0,0.0,0.0,0.0,113300.0
7066,0.7083171963121566,-0.8110514080515636,-0.4323835124655945,-0.7262548304560456,-0.8055161206169961,-0.679167230045004,-0.7516810397921583,1.4687699486757992,-0.21569486801785442,0.16806861897480116,-0.3405023404994496,1.0,0.0,0.0,0.0,0.0,191300.0
2029,-0.09445844322152779,0.5623270845587636,-1.5741886409681392,0.46724916077651335,-0.09457732303532676,0.13880158463301098,-0.09005053155796404,1.4757770027969235,1.0435726516132093,0.43893267983764483,-1.217949578523924,0.0,1.0,0.0,0.0,0.0,163100.0
13212,1.1627185017085764,-1.281258959758828,0.35809696111309025,0.17617253814998035,0.06210984616852798,0.004482495064831681,0.10228391851011569,-0.017553631398635965,0.08205358788489986,-0.27657393157055227,-0.42903265429377463,0.0,0.0,0.0,0.0,1.0,175900.0
18368,0.395285185927951,-0.6015529939245662,0.006772306189230367,-0.5142360559502993,-0.7680982891653293,-0.6154517644806113,-0.7260364464497476,1.5850233465944488,0.5843910473690774,0.3460889454007534,-1.105847053092244,1.0,0.0,0.0,0.0,0.0,227000.0
2057,-0.02882269910871326,0.5157718814194331,-0.6080458399275244,-0.3848686681162847,-0.4056130469773071,0.16721523819551046,-0.3900922736641684,-0.9233109272919371,-0.1303292768721845,1.5966460044048683,-0.13482326919051635,0.0,1.0,0.0,0.0,0.0,58900.0
10876,1.0819360474158806,-0.7319075627146964,0.09460346992019533,0.005030264661231779,0.3731455701105083,0.4961248036765649,0.32539188058908813,-0.9040733787048512,-0.5001576529911862,0.22605354695505522,0.7544346703018207,0.0,1.0,0.0,0.0,0.0,85400.0
15117,-1.437466745837624,0.925457669045563,1.41207092588467,-0.40418393782761325,-0.29569816708803587,0.08800141614248164,-0.2772560629575616,-0.6031522544485776,-0.41452507632053,0.8937907907355929,0.35485451760583864,0.0,0.0,0.0,0.0,1.0,233100.0
4237,0.5871435148731127,-0.727252042400764,2.0268890720014245,-0.37139289855024143,-0.46641702308626565,-0.3115117733423594,-0.44651037901747176,-0.5077926179092799,0.05060622549779925,0.31319710468920126,-0.4057934695401056,1.0,0.0,0.0,0.0,0.0,127800.0
15139,-1.4223200356577426,0.9068355877898301,1.06074627096081,0.7277807057200151,1.2828665972791575,0.2472900800534635,1.2255171069077013,-0.4801466043768449,-0.4446169842772166,-1.137034386215021,0.6256870852838352,0.0,0.0,0.0,0.0,1.0,340500.0
6621,0.6325836454127497,-0.7738072455400978,0.27026579738212525,-0.6849291371201798,-0.6745537105361622,-0.2167995948006945,-0.7670677957976046,-1.037334807990229,0.031138866006036704,2.678560393490348,0.1767503911195021,1.0,0.0,0.0,0.0,0.0,93200.0
4723,0.5265566741535872,-0.736563083028632,1.41207092588467,-0.567689941895604,-0.7072943130563707,-0.7058588439976551,-0.6901340157703728,0.5639044596706415,0.20409769955609533,-0.25383800057066924,-0.630063519015309,1.0,0.0,0.0,0.0,0.0,400000.0
6682,0.642681452199342,-0.7877738064818983,1.23640859842274,-0.7774627548070098,-0.7376963011108499,-0.42861046681205417,-0.656796044425239,-1.1058128369012141,-0.7134647968118197,0.8209199736053813,0.501737952679819,1.0,0.0,0.0,0.0,0.0,102300.0
12212,1.0920338542024728,-0.6853523595753659,1.06074627096081,-0.2074377021633826,-0.11796346769261852,0.24212396122391816,-0.08235715355524084,-1.457248451321591,-0.32300762314163484,0.6569643974597452,0.1559610621554889,0.0,1.0,0.0,0.0,0.0,66400.0
871,-1.0537500879473078,1.9310500568551616,-0.8715393311204194,-0.47291036261443353,-0.5997180476328287,-0.6593637745317469,-0.574733345729525,-0.7847623571697113,0.12463302185074353,-0.4803075103009474,-0.5424556076168706,0.0,1.0,0.0,0.0,0.0,126100.0
2816,0.2690626010956109,-0.15462304378696717,-0.25672118500366453,-0.5977858272597671,-0.7821299759597043,-0.6920825271188674,-0.8337437384878723,0.19476010847142328,0.8114663092898762,0.6114876468009458,-0.8650397496417822,0.0,1.0,0.0,0.0,0.0,94500.0
12489,1.0011535931231845,-0.433954262622967,-0.6080458399275244,-0.6076680582748655,-0.5599616017154326,-0.8479271118101525,-0.8029702264769796,-1.0675288412030723,0.5728343052002126,-0.4747052960837482,0.29460090387184096,0.0,1.0,0.0,0.0,0.0,84900.0
15756,-1.1900704795662402,0.7904475799414972,-2.0133444596229637,0.11912511365373082,0.23282870216675777,0.2662325157617965,0.399761201282079,0.44007070320277614,-0.4155554341408954,-0.2877950581099198,0.08289049937186337,1.0,0.0,0.0,0.0,0.0,160400.0
8631,-1.1345325422400108,0.6088822876980975,-0.34455234873462953,-0.1256847001293872,0.40354755816498755,1.3803921433337454,0.5356775459968554,-0.7483256757398662,-0.8792146366312108,1.2338934335355947,1.3372780884190194,1.0,0.0,0.0,0.0,0.0,136900.0
17757,0.057008658577278826,0.3528286704317662,-0.6080458399275244,-0.6916670219032014,-0.8686587111916838,-0.8203744780525772,-0.8491304944933187,1.0717247819761053,0.41471194604163975,-0.06644178911124775,-0.9150670172442603,0.0,1.0,0.0,0.0,0.0,231300.0
4098,0.6073391284462831,-0.7132854814589635,1.324239762153705,-0.0897493146199387,0.0,2.0011874226841124,1.7178932990819853,-1.5726737428441075,-1.406850351197717,0.2263153327803969,0.10196048718399953,1.0,0.0,0.0,0.0,0.0,162500.0
10855,1.0869849508091767,-0.8017403674236988,-1.1350328223133141,-0.167010393465253,-0.4991576256064741,-0.40450191227417587,-0.5080574030392573,0.8983320427242898,0.8573828749790678,0.22614463949235103,-1.0813327809838043,0.0,1.0,0.0,0.0,0.0,161300.0
5483,0.7689040370316821,-0.7132854814589635,0.6215904523059852,-0.20025062506149288,-0.39158136018293205,-0.005849742594259035,-0.3695765989902399,0.45605952669734057,0.303218023827491,0.9774932780968028,-0.685290775614276,1.0,0.0,0.0,0.0,0.0,183200.0
5099,0.5921924182664017,-0.6527637173778325,1.324239762153705,-0.8749374880013888,-0.9341399162321007,-0.9047544189351514,-0.9209353558520684,-0.402432004124378,-0.240304762177232,-0.17086156863092541,-0.14740726999130743,1.0,0.0,0.0,0.0,0.0,361700.0
7969,0.5719968046932313,-0.7458741236564969,1.8512267445394948,0.031083419155581955,-0.25594172117063985,-0.30634565451281404,-0.12851742157157997,0.8645070814668638,0.24896991058246234,-0.5224977644888625,-0.8560632824887279,1.0,0.0,0.0,0.0,0.0,269100.0
18274,0.3195516350285513,-0.6434526767499644,0.1824346336511603,-0.21417558694640418,-0.31440708281386925,-0.09539580230637858,-0.2772560629575616,-0.1382023632659904,0.036228427691549416,0.3900792124480133,-0.41432414549641844,1.0,0.0,0.0,0.0,0.0,206700.0
10428,0.7335617132786232,-0.8110514080515636,-0.9593704948513843,-0.37768159101439497,-0.37053382999136947,-0.10658905977039353,-0.3080295749684544,0.09449553404733887,-0.2914647977330464,0.4576018659358314,-0.03565629770277111,1.0,0.0,0.0,0.0,0.0,344400.0
2288,-2.3361715498438858,2.485056974213226,-0.16889002127269956,-0.1256847001293872,-0.17409021487011872,-0.14877903021168062,-0.12338850290309786,-0.1189011141868941,-0.0855956566658634,-0.15605077693669128,-0.2660415163649242,0.0,0.0,0.0,0.0,1.0,73600.0
16874,-1.2910485474321136,1.2373775300790961,0.972915107229845,-0.6548332517560167,-0.7119715419878291,-0.7222182202912154,-0.6542315850909979,-0.5417449801507266,-0.2604477770488517,-0.46655261068391585,-0.22213253079680279,0.0,1.0,0.0,0.0,0.0,94200.0
17388,-0.7609136911362797,0.9627018315570288,0.27026579738212525,-0.428440323046491,-0.35884075766272355,-0.47941063530258354,-0.2798205222918027,-1.1219290613797994,-0.4674912770697507,-0.6592371394762749,0.22706089294526802,0.0,1.0,0.0,0.0,0.0,107000.0
17248,-1.684863012109008,1.4189428223224958,0.1824346336511603,-0.22271024100489822,-0.3822269023200153,-0.3046236149029656,-0.3464964649820703,0.11073915950994472,0.18337963607202434,0.006121011946435461,-0.5956833016245189,1.0,0.0,0.0,0.0,0.0,188600.0
12631,1.1122294677756432,-0.6294861158081639,-0.9593704948513843,0.360341388885904,0.19774948518082014,-0.5319328434029613,-0.49779956570229306,0.9709506036159392,2.4098315297709636,-0.2581655695833994,-0.51369263947735,0.0,1.0,0.0,0.0,0.0,128600.0
8796,-1.4122222288711574,1.2699661722766296,-1.3106951497752442,0.8701746708012049,1.0677140664320734,0.7079356756879246,1.1562767048831926,-0.1528534764283408,-0.2512545824483059,-0.5610483616809113,0.04280534408280947,0.0,0.0,0.0,1.0,0.0,194500.0
3025,0.6073391284462831,-0.6201750751802991,0.4459281248440552,-0.715474214803211,-0.7985002772198085,-0.8479271118101525,-0.8773395471699703,0.8211270464079047,0.4580955751590916,-0.06637798623973355,-0.3641129657771023,1.0,0.0,0.0,0.0,0.0,213000.0
4057,0.647730355592631,-0.727252042400764,1.23640859842274,-0.6197962508843043,-0.5014962400722033,-0.2762099613404661,-0.4798483503626056,-1.127025100740617,-0.5882395450855041,0.5606857496949803,0.6710587101435838,1.0,0.0,0.0,0.0,0.0,135200.0
16297,-1.3314397745784616,0.8509693440226315,0.7094216160369501,-0.10187750722937756,-0.03611196139209738,-0.24435222855826974,0.025350138482883793,1.010317507678255,-0.2897377023774491,-0.6572546582507396,0.04194006063277617,0.0,0.0,0.0,1.0,0.0,362100.0
891,-1.0335544743741374,1.828628609948629,0.27026579738212525,-0.7374846384277483,-0.9060765426433506,-0.880645864397273,-0.8978552218438989,-0.772149659751688,0.46532120754157835,-0.15416190937261218,-0.9158393930602697,0.0,1.0,0.0,0.0,0.0,73800.0
275,-1.4071733254778613,1.0651232784635645,1.4999020896156348,-0.18857162477092212,0.10186629208592396,-0.41483414993326656,0.10484837784435674,-0.433836346685416,-0.5531475207867076,-1.120887833541032,0.738810432314719,0.0,0.0,0.0,1.0,0.0,272900.0
10865,1.0920338542024728,-0.7598406845982973,-0.6958770036584894,0.24444977061793255,0.27492376254988293,-0.0928127428916059,0.3074406652494007,0.04092342026674496,-0.11800395833060154,-0.7712016131170668,-0.12740169798038017,0.0,1.0,0.0,0.0,0.0,144500.0
3576,0.4558720266474765,-0.6434526767499644,-0.25672118500366453,-0.013386620412360587,0.3450821965217582,0.15343892131672285,0.31769850258636495,-0.4303328196248539,-0.5192916521170028,-0.3557280403323813,0.7474953647303868,1.0,0.0,0.0,0.0,0.0,217700.0
15927,-1.220363899926003,0.8463138237086958,-0.25672118500366453,0.9375535186314209,0.8712704513108226,1.4785484010951073,1.0075380634972109,1.2358809498864396,-0.04827736950063171,0.5255412000340902,-0.3379695453699941,1.0,0.0,0.0,0.0,0.0,228700.0
13470,1.2132075356415166,-1.3557472847817627,-0.0810588575417346,0.1793168843820571,0.15565442479769498,0.5899759624133056,0.15100864586069587,-0.48568854718173404,0.00754510300353674,0.7734336004861603,-0.23343558122478342,0.0,0.0,0.0,0.0,1.0,112400.0
3678,0.49626325379382447,-0.6667302783196329,0.6215904523059852,0.39313242816327576,-0.059498106049389134,-0.24435222855826974,-0.023374588867696403,2.194318552672191,0.7285495790760035,-0.574838254417564,-1.0534406867804198,1.0,0.0,0.0,0.0,0.0,424000.0
14391,-1.5232981035236162,1.0046015143824303,1.4999020896156348,-0.41900728435026074,-0.4804487098806407,-0.515573467109401,-0.4593326756886771,-0.46568659269052526,-0.050993457091531476,-0.3202909871890786,-0.28033777319809544,0.0,0.0,0.0,0.0,1.0,286300.0
15367,-0.10960515340140917,-0.5456867501573642,1.41207092588467,-0.39070816826157,0.020014785785402823,0.01653677233377085,0.074074865833464,-0.649271410663976,-0.871537560148749,-0.1997689182604909,1.4565182614106982,1.0,0.0,0.0,0.0,0.0,247900.0
7286,0.6931704861322752,-0.8296734893072965,0.7972527797679151,-0.6377639436390286,-0.7938230482883502,-0.7859336858556081,-0.7568099584606404,0.1770513716925824,0.1971755428312773,-0.35343187548899974,-0.750909288866232,1.0,0.0,0.0,0.0,0.0,235600.0
20,-1.4071733254778613,1.0371901565799635,-0.5202146761965595,-0.7976764091560745,-0.2232011186504314,-0.6335331803840201,-0.1823710675906423,-1.7660684365871318,-1.4286559884420105,-1.234778558981614,4.50723058204459,0.0,0.0,0.0,1.0,0.0,171900.0
9572,0.7991974573914377,-0.913472854958096,-0.0810588575417346,-0.46707086246914814,-0.4032744325115779,-0.751492893658639,-0.3439320056478293,-0.30688126610904987,-0.4431346036862893,-1.3138816748942164,0.23441515474807598,1.0,0.0,0.0,0.0,0.0,455000.0
12470,1.2031097288549315,-0.727252042400764,-0.25672118500366453,0.6613002425275354,0.649102077066551,0.5650063880705031,0.6741583500458728,-0.7497907870561012,-0.00904072037977691,-0.21336319032026851,-0.24797149565229215,0.0,1.0,0.0,0.0,0.0,96000.0
7474,0.5719968046932313,-0.7505296439704325,0.5337592885750202,-0.3538743981143853,-0.1670743714729312,0.040645326871649186,-0.15416201491399062,-0.3661864241705634,-0.5097987797174187,0.3799562092853383,0.5883125493215404,1.0,0.0,0.0,0.0,0.0,152800.0
7302,0.688121582738979,-0.8296734893072965,0.7972527797679151,-0.403285553189877,-0.5833477463727244,-0.5913432099427329,-0.5413953743843911,0.860239148502179,0.24099740490566202,-0.3312455444607656,-0.7258682719162951,1.0,0.0,0.0,0.0,0.0,249200.0
18255,0.32964944181513645,-0.6760413189474977,-0.9593704948513843,-0.32153255115588164,-0.5529457583182451,-0.6886384478991705,-0.4875417283653288,1.7236356172086849,0.3173326327362777,-0.8314030169788372,-0.8661762980169954,0.0,0.0,0.0,0.0,1.0,321800.0
1851,-0.19543651108740126,0.5530160439308988,-2.0133444596229637,1.540818802871288,1.3226230431965535,1.6662507185685886,1.5537679016905572,-0.17387463879171294,0.03572859395516263,0.07067905067349263,-0.5082211834980955,0.0,1.0,0.0,0.0,0.0,84500.0
4139,0.5972413216596979,-0.7132854814589635,-0.5202146761965595,0.5786488558558037,2.2019420823107234,1.7196339464738906,2.117948955223591,-1.1930188104632036,-1.035261513805648,-0.3626530004017616,2.499329098748461,1.0,0.0,0.0,0.0,0.0,475000.0
2473,0.23372027734255918,-0.07082367813616756,0.1824346336511603,0.3338390420726857,0.1930722562493618,0.048394505115967226,0.2253779665536867,0.20272266997270072,0.1415400794757372,-0.4005508159817168,-0.47390729705379114,0.0,1.0,0.0,0.0,0.0,84400.0
4592,0.6174369352328682,-0.7644962049122298,1.4999020896156348,-0.5348989026182323,-0.5131893124008492,-0.4062239518840243,-0.49779956570229306,-1.3883882194585446,-0.2937524330938778,0.18136491797043644,0.10639662751124751,1.0,0.0,0.0,0.0,0.0,94600.0
10416,0.723463906492038,-0.8250179689933641,-0.5202146761965595,0.14607665278581722,-0.41262889037449463,-0.12725353508857495,-0.35162538365055246,3.1328179014587447,1.1398148349158164,0.5464830687836351,-1.415596325583721,1.0,0.0,0.0,0.0,0.0,386700.0
1922,-0.1499963805477571,0.5762936455005641,-1.3985263135062092,0.036922919300867336,0.2679079191526954,-0.12294843606395382,0.24332918189337413,-0.8456600275314806,-0.35442390341619034,-0.7410988454618614,0.3950964223299091,0.0,1.0,0.0,0.0,0.0,69300.0
18392,-1.0436522811607225,1.3770431394970943,-1.4863574772371742,1.596967842729801,1.4395537664830123,1.238323875521248,1.4563184469893968,0.2622826300022551,0.16783387464856556,-0.26472322290631145,-0.4404494285433776,0.0,1.0,0.0,0.0,0.0,115900.0
9085,0.7840507472115563,-0.7970848471097631,1.5877332533465998,-0.6135075584201508,-0.5973794331670994,-0.762686151122654,-0.6388448290855515,0.24648490798372089,-0.15637668385185524,-0.6924277122521726,0.14058620466905797,1.0,0.0,0.0,0.0,0.0,241700.0
